altitude,air_temperature,specific_humidity,rhi,latitude,contrail_formed
8082.4,236.09682,0.0003179566,1.0077637999534625,36.21418762207031,0
8082.4,236.13612,0.00031980439,1.0092328609320065,36.16850280761719,0
8082.4,236.17728,0.00032141618,1.009724749505223,36.1214640989142,0
8082.4,236.21848,0.00032307426,1.010333619496397,36.07514462228549,0
8082.4,236.26479,0.00032469424,1.010229229499524,36.028564453125,0
8082.4,236.3074,0.0003260824,1.0097933036677156,35.98146057128906,0
8082.4,236.3472,0.00032736978,1.0093467545401582,35.93423099841102,0
8082.4,236.38832,0.00032884756,1.0093219999415357,35.88698047702595,0
8082.4,236.43185,0.00033038523,1.0091944071497272,35.83982849121094,0
8082.4,236.47781,0.00033195555,1.0088747795491253,35.79229322530455,0
8082.4,236.52269,0.00033425685,1.010867219119428,35.74415821140095,0
8082.4,236.55681,0.0003359496,1.0121822853608713,35.69630251092426,0
8082.4,236.58754,0.00033769791,1.0140191264988885,35.64820861816406,0
8082.4,236.616,0.00034014403,1.0181744082941517,35.59977722167969,0
8082.4,236.64299,0.0003428548,1.0232488955965184,35.55203712592691,0
8082.4,236.66997,0.0003452437,1.0273301072723682,35.50479125976562,0
8082.4,236.69394,0.0003463605,1.0279427165367652,35.45791625976562,0
8082.4,236.72035,0.00034768906,1.0288972095052746,35.40898209911282,0
8082.4,236.74733,0.00034911066,1.0300501212726036,35.36154536877648,0
8082.4,236.77812,0.00035020296,1.0297873388499497,35.31349182128906,0
8082.4,236.81401,0.0003511745,1.0285850961480505,35.26527534096927,0
8082.4,236.85646,0.00035261418,1.0280050398162037,35.21731567382812,0
8082.4,236.90553,0.0003539937,1.0264876201185342,35.16893005371094,0
8082.4,236.95659,0.00035637646,1.0276324225350235,35.12021856792902,0
8082.4,237.01192,0.00035834013,1.0270502205448169,35.07287494206832,0
8082.4,237.06805,0.00036013834,1.0258783749530922,35.02301749536547,0
8082.4,237.1273,0.00036235052,1.0255088842980382,34.9757080078125,0
8074.780000000001,237.24594,0.00036637293,1.0246582309112264,34.92938232421875,0
8082.4,237.25008,0.00036726074,1.0255434763843958,34.88241577148438,0
8082.4,237.31148,0.000369738,1.0255586616754149,34.83536542472193,0
8082.4,237.37148,0.0003725387,1.026576300489681,34.7889993958554,0
8082.4,237.43369,0.0003756831,1.028235161472531,34.74156188964844,0
8082.4,237.49704,0.0003795105,1.031555337344212,34.69500732421875,0
8082.4,237.54944,0.00038332897,1.0359990782647874,34.65834045410156,0
8082.4,237.5966,0.00038745016,1.0417664652213945,34.62667174258475,0
8082.4,237.64212,0.0003922795,1.0495338293877905,34.59539794921875,0
8082.4,237.68839,0.00039683958,1.056397519226747,34.56436157226562,0
8082.4,237.73329,0.0004014112,1.0633557162220877,34.53380002813824,0
8082.4,237.77576,0.00040611584,1.070857512323902,34.50265658103813,0
8082.4,237.87138,0.00041072597,1.07180736533318,34.44241333007812,0
8082.4,237.92694,0.00041096724,1.0659789478229786,34.41156005859375,0
8082.4,237.97778,0.0004113632,1.0611278832471807,34.3840880313162,0
8082.4,238.0282,0.000411869,1.0566314484331634,34.36056518554688,0
8082.4,238.1146,0.0004129205,1.0494402688141098,34.321801137116,0
8082.4,238.18713,0.00041337023,1.0423482844429195,34.29047148106461,0
8082.4,238.24013,0.00041353246,1.0367828213969763,34.26770743677172,0
8082.4,238.28996,0.00041373278,1.0316976614311437,34.24649047851562,0
8082.4,238.28839,0.0004136112,1.031571235813671,34.24649047851562,0
8082.4,238.4792,0.0004176698,1.02039447340836,34.17311328952595,0
8082.4,238.55177,0.00041974746,1.0174541311168726,34.143310546875,0
8082.4,238.64557,0.00042266826,1.014201390601577,34.10426330566406,0
8082.4,238.67107,0.00042350113,1.0134048590269027,34.09290378376589,0
8082.4,238.79878,0.0004288832,1.0122317662106046,34.03732041181144,0
8082.4,238.89114,0.0004324819,1.0106077499421258,33.99705272609904,0
8082.4,238.9742,0.00043557485,1.0087661374028836,33.96609548795021,0
8082.4,239.02155,0.0004372764,1.0075558656252601,33.94866943359375,0
8082.4,239.16833,0.000442617,1.0038754101672946,33.89749145507812,0
8082.4,239.27017,0.00044644033,1.0015213820200755,33.86363401251324,0
8082.4,239.36008,0.00045036012,1.00060468245443,33.83546447753906,0
8082.4,239.48657,0.00045663596,1.0008672214056238,33.79757638704979,0
7800.459999999999,241.50636,0.00056818256,1.0463312700788208,33.76275531316207,0
7363.200000000001,240.71962,0.0001500469,0.3196895075035512,38.78685902740995,0
7363.200000000001,240.68462,0.00015331383,0.32786692558917474,38.765625,0
7660.379999999999,238.17532,0.0001650075,0.4427472374539888,38.74444993875795,0
8170.92,234.0243,0.0001701082,0.6704302795600884,38.72369384765625,0
8353.8,232.43181,0.00015430969,0.709032832785645,38.70245361328125,0
8582.4,230.52039,0.00013686155,0.7573723708295608,38.68148803710938,0
8582.4,230.49252,0.00013557242,0.7526634697994897,38.66005073159427,0
8582.4,230.47403,0.00013548334,0.7537806077117989,38.63863670219809,0
8582.4,230.46147,0.00013558427,0.7554400680526614,38.61570739746094,0
